URL,Status,Type,Category,Source Pages
https://docs.xcelsior.ca/api-reference/api-reference/hosts/api-register-host-host-put,404,Internal,Broken Link,https://docs.xcelsior.ca/api-overview; https://docs.xcelsior.ca/api-reference/api-reference/hosts/api-list-hosts-hosts-get; https://docs.xcelsior.ca/api-reference/api-reference/hosts/api-register-host-host-put; https://docs.xcelsior.ca/api-reference/api-reference/hosts/api-remove-host-host-host-id-delete; https://docs.xcelsior.ca/api-reference/api-reference/hosts/api-check-hosts-hosts-check-post; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-submit-job-job-post; https://docs.xcelsior.ca/api-reference/api-reference/hosts/api-get-compute-score-compute-score-host-id-get; https://docs.xcelsior.ca/api-reference/api-reference/hosts/api-list-compute-scores-compute-scores-get; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-list-jobs-jobs-get; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-update-job-job-job-id-patch; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-process-queue-queue-process-post; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-get-job-job-job-id-get; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-requeue-job-job-job-id-requeue-post; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-failover-failover-post; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-job-log-stream-jobs-job-id-logs-stream-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-bill-job-billing-bill-job-id-post; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-job-logs-jobs-job-id-logs-get; https://docs.xcelsior.ca/api-reference/api-reference/jobs/api-list-tiers-tiers-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-bill-all-billing-bill-all-post; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-billing-billing-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-get-wallet-api-billing-wallet-customer-id-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-create-payment-intent-api-billing-payment-intent-post; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-usage-summary-api-billing-usage-customer-id-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-deposit-api-billing-wallet-customer-id-deposit-post; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-generate-invoice-api-billing-invoice-customer-id-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-export-caf-api-billing-export-caf-customer-id-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-wallet-history-api-billing-wallet-customer-id-history-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-download-invoice-api-billing-invoice-customer-id-download-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-list-invoices-api-billing-invoices-customer-id-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-provider-attestation-api-billing-attestation-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-estimate-cost-api-pricing-estimate-post; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-reference-pricing-api-pricing-reference-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-process-refund-api-billing-refund-post; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-reserve-commitment-api-pricing-reserve-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/dashboard-dashboard-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/legacy-dashboard-legacy-path-get; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-usage-analytics-api-analytics-usage-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-get-alert-config-alerts-config-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-set-alert-config-alerts-config-put; https://docs.xcelsior.ca/api-reference/api-reference/billing/api-reserved-plans-api-pricing-reserved-plans-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-get-pubkey-api-ssh-pubkey-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-generate-ssh-key-ssh-keygen-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-generate-token-token-generate-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-auth-device-code-api-auth-device-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-auth-device-token-api-auth-token-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-auth-verify-page-api-auth-verify-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-slurm-submit-api-slurm-submit-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-slurm-cancel-api-slurm-slurm-job-id-delete; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-auth-verify-device-api-auth-verify-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-slurm-profiles-api-slurm-profiles-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-nfs-config-api-nfs-config-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-slurm-status-api-slurm-status-slurm-job-id-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-build-image-build-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-generate-dockerfile-build-model-dockerfile-post; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/sse-stream-api-stream-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-list-builds-builds-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/readyz-readyz-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/healthz-healthz-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/metrics-metrics-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-set-alert-config-alias-api-alerts-config-put; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-llms-txt-llms-txt-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-get-alert-config-alias-api-alerts-config-get; https://docs.xcelsior.ca/api-reference/api-reference/infrastructure/api-slurm-list-jobs-api-slurm-jobs-get; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-register-api-auth-register-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-login-api-auth-login-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-oauth-callback-api-auth-oauth-provider-callback-get; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-me-api-auth-me-get; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-delete-account-api-auth-me-delete; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-update-profile-api-auth-me-patch; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-logout-api-auth-logout-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-oauth-initiate-api-auth-oauth-provider-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-list-keys-api-keys-get; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-revoke-key-api-keys-key-preview-delete; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-generate-api-key-api-keys-generate-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-password-reset-api-auth-password-reset-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-password-reset-confirm-api-auth-password-reset-confirm-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-data-export-api-auth-me-data-export-get; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-auth-refresh-api-auth-refresh-post; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-get-user-preferences-api-users-me-preferences-get; https://docs.xcelsior.ca/api-reference/api-reference/auth/api-set-user-preferences-api-users-me-preferences-put; https://docs.xcelsior.ca/api-reference/api-reference/teams/api-create-team-api-teams-post; https://docs.xcelsior.ca/api-reference/api-reference/teams/api-my-teams-api-teams-me-get; https://docs.xcelsior.ca/api-reference/api-reference/teams/api-get-team-api-teams-team-id-get; https://docs.xcelsior.ca/api-reference/api-reference/teams/api-delete-team-api-teams-team-id-delete; https://docs.xcelsior.ca/api-reference/api-reference/teams/api-remove-team-member-api-teams-team-id-members-email-delete; https://docs.xcelsior.ca/api-reference/api-reference/marketplace/api-marketplace-search-marketplace-search-get; https://docs.xcelsior.ca/api-reference/api-reference/teams/api-add-team-member-api-teams-team-id-members-post; https://docs.xcelsior.ca/api-reference/api-reference/marketplace/api-unlist-rig-marketplace-host-id-delete; https://docs.xcelsior.ca/api-reference/api-reference/marketplace/api-get-marketplace-marketplace-get; https://docs.xcelsior.ca/api-reference/api-reference/marketplace/api-marketplace-stats-marketplace-stats-get; https://docs.xcelsior.ca/api-reference/api-reference/marketplace/api-marketplace-bill-marketplace-bill-job-id-post; https://docs.xcelsior.ca/api-reference/api-reference/marketplace/api-list-rig-marketplace-list-post; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-canada-status-canada-get; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-set-canada-canada-put; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-process-queue-ca-queue-process-ca-post; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-jurisdiction-hosts-api-jurisdiction-hosts-post; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-list-canadian-hosts-hosts-ca-get; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-trust-tiers-api-trust-tiers-get; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-residency-trace-api-jurisdiction-residency-trace-job-id-get; https://docs.xcelsior.ca/api-reference/api-reference/autoscale/api-add-to-pool-autoscale-pool-post; https://docs.xcelsior.ca/api-reference/api-reference/autoscale/api-remove-from-pool-autoscale-pool-host-id-delete; https://docs.xcelsior.ca/api-reference/api-reference/autoscale/api-get-pool-autoscale-pool-get; https://docs.xcelsior.ca/api-reference/api-reference/jurisdiction/api-process-queue-sovereign-api-queue-process-sovereign-post; https://docs.xcelsior.ca/api-reference/api-reference/autoscale/api-autoscale-up-autoscale-up-post; https://docs.xcelsior.ca/api-reference/api-reference/autoscale/api-autoscale-down-autoscale-down-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-preempt-agent-preempt-host-id-get; https://docs.xcelsior.ca/api-reference/api-reference/autoscale/api-autoscale-cycle-autoscale-cycle-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-schedule-preemption-agent-preempt-host-id-job-id-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-work-agent-work-host-id-get; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-versions-agent-versions-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-benchmark-agent-benchmark-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-lease-claim-agent-lease-claim-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-mining-alert-agent-mining-alert-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-lease-renew-agent-lease-renew-post; https://docs.xcelsior.ca/api-reference/api-reference/spot-pricing/api-spot-prices-spot-prices-get; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-popular-images-agent-popular-images-get; https://docs.xcelsior.ca/api-reference/api-reference/spot-pricing/api-submit-spot-job-spot-job-post; https://docs.xcelsior.ca/api-reference/api-reference/spot-pricing/api-preemption-cycle-spot-preemption-cycle-post; https://docs.xcelsior.ca/api-reference/api-reference/agent/api-agent-lease-release-agent-lease-release-post; https://docs.xcelsior.ca/api-reference/api-reference/events/api-get-events-api-events-entity-type-entity-id-get; https://docs.xcelsior.ca/api-reference/api-reference/spot-pricing/api-update-spot-prices-spot-prices-update-post; https://docs.xcelsior.ca/api-reference/api-reference/events/api-verify-event-chain-api-audit-verify-chain-get; https://docs.xcelsior.ca/api-reference/api-reference/events/api-job-audit-trail-api-audit-job-job-id-get; https://docs.xcelsior.ca/api-reference/api-reference/events/api-get-lease-api-events-leases-job-id-get; https://docs.xcelsior.ca/api-reference/api-reference/events/api-get-all-events-api-events-get; https://docs.xcelsior.ca/api-reference/api-reference/verification/api-verify-host-api-verify-host-id-post; https://docs.xcelsior.ca/api-reference/api-reference/verification/api-verification-status-api-verify-host-id-status-get; https://docs.xcelsior.ca/api-reference/api-reference/verification/api-admin-approve-host-api-verify-host-id-approve-post; https://docs.xcelsior.ca/api-reference/api-reference/verification/api-verified-hosts-api-verified-hosts-get; https://docs.xcelsior.ca/api-reference/api-reference/verification/api-admin-reject-host-api-verify-host-id-reject-post; https://docs.xcelsior.ca/api-reference/api-reference/reputation/api-reputation-leaderboard-api-reputation-leaderboard-get; https://docs.xcelsior.ca/api-reference/api-reference/reputation/api-reputation-me-api-reputation-me-get; https://docs.xcelsior.ca/api-reference/api-reference/verification/api-agent-verify-agent-verify-post; https://docs.xcelsior.ca/api-reference/api-reference/reputation/api-grant-verification-api-reputation-verify-post; https://docs.xcelsior.ca/api-reference/api-reference/reputation/api-reputation-verify-get-api-reputation-verify-get; https://docs.xcelsior.ca/api-reference/api-reference/reputation/api-get-reputation-api-reputation-entity-id-get; https://docs.xcelsior.ca/api-reference/api-reference/reputation/api-reputation-history-api-reputation-entity-id-history-get; https://docs.xcelsior.ca/api-reference/api-reference/compliance/api-gst-threshold-status-api-billing-gst-threshold-get; https://docs.xcelsior.ca/api-reference/api-reference/reputation/api-reputation-breakdown-api-reputation-entity-id-breakdown-get; https://docs.xcelsior.ca/api-reference/api-reference/compliance/api-compliance-provinces-api-compliance-provinces-get; https://docs.xcelsior.ca/api-reference/api-reference/compliance/api-provider-gst-threshold-api-billing-gst-threshold-provider-id-get; https://docs.xcelsior.ca/api-reference/api-reference/compliance/api-trust-tier-requirements-api-compliance-trust-tier-requirements-get; https://docs.xcelsior.ca/api-reference/api-reference/compliance/api-tax-rates-api-compliance-tax-rates-get; https://docs.xcelsior.ca/api-reference/api-reference/artifacts/api-request-upload-api-artifacts-upload-post; https://docs.xcelsior.ca/api-reference/api-reference/compliance/api-quebec-pia-check-api-compliance-quebec-pia-check-post; https://docs.xcelsior.ca/api-reference/api-reference/artifacts/api-list-artifacts-api-artifacts-job-id-get; https://docs.xcelsior.ca/api-reference/api-reference/artifacts/api-request-download-api-artifacts-download-post; https://docs.xcelsior.ca/api-reference/api-reference/artifacts/api-list-all-artifacts-api-artifacts-get; https://docs.xcelsior.ca/api-reference/api-reference/compliance/api-compliance-status-api-compliance-status-get; https://docs.xcelsior.ca/api-reference/api-reference/artifacts/api-artifact-expiry-api-artifacts-job-id-expiry-get; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-retention-policies-api-privacy-retention-policies-get; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-retention-summary-api-privacy-retention-summary-get; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-purge-expired-api-privacy-purge-expired-post; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-save-privacy-config-api-privacy-config-post; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-revoke-consent-api-privacy-consent-entity-id-consent-type-delete; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-get-privacy-config-api-privacy-config-org-id-get; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-record-consent-api-privacy-consent-post; https://docs.xcelsior.ca/api-reference/api-reference/transparency/api-respond-legal-request-api-transparency-legal-request-request-id-respond-post; https://docs.xcelsior.ca/api-reference/api-reference/privacy/api-get-consents-api-privacy-consent-entity-id-get; https://docs.xcelsior.ca/api-reference/api-reference/transparency/api-transparency-report-api-transparency-report-get; https://docs.xcelsior.ca/api-reference/api-reference/telemetry/api-get-telemetry-agent-telemetry-host-id-get; https://docs.xcelsior.ca/api-reference/api-reference/telemetry/api-agent-telemetry-agent-telemetry-post; https://docs.xcelsior.ca/api-reference/api-reference/telemetry/api-all-telemetry-api-telemetry-all-get; https://docs.xcelsior.ca/api-reference/api-reference/sla/api-sla-hosts-summary-api-sla-hosts-summary-get; https://docs.xcelsior.ca/api-reference/api-reference/sla/api-sla-enforce-api-sla-enforce-post; https://docs.xcelsior.ca/api-reference/api-reference/transparency/api-record-legal-request-api-transparency-legal-request-post; https://docs.xcelsior.ca/api-reference/api-reference/sla/api-sla-status-api-sla-host-id-get; https://docs.xcelsior.ca/api-reference/api-reference/sla/api-sla-violations-api-sla-violations-host-id-get; https://docs.xcelsior.ca/api-reference/api-reference/sla/api-sla-targets-api-sla-targets-get; https://docs.xcelsior.ca/api-reference/api-reference/sla/api-sla-active-downtimes-api-sla-downtimes-get; https://docs.xcelsior.ca/api-reference/api-reference/providers/api-get-provider-api-providers-provider-id-get; https://docs.xcelsior.ca/api-reference/api-reference/providers/api-list-providers-api-providers-get; https://docs.xcelsior.ca/api-reference/api-reference/providers/api-register-provider-api-providers-register-post; https://docs.xcelsior.ca/api-reference/api-reference/providers/api-upload-incorporation-api-providers-provider-id-incorporation-post; https://docs.xcelsior.ca/api-reference/api-reference/providers/api-provider-earnings-api-providers-provider-id-earnings-get; https://docs.xcelsior.ca/api-reference/api-reference/providers/api-stripe-webhook-api-providers-webhook-post; https://docs.xcelsior.ca/api-reference/api-reference/providers/api-provider-payout-api-providers-provider-id-payout-post; https://docs.xcelsior.ca/api-reference/api-reference/inference/api-inference-submit-api-inference-post; https://docs.xcelsior.ca/api-reference/api-reference/inference/api-inference-result-api-inference-job-id-get; https://docs.xcelsior.ca/api-reference/api-reference/admin/api-admin-stats-api-admin-stats-get; https://docs.xcelsior.ca/api-reference/api-reference/admin/api-admin-users-api-admin-users-get; https://docs.xcelsior.ca/api-reference/api-reference/inference/api-inference-models-api-inference-models-available-get; https://docs.xcelsior.ca/api-reference/api-reference/inference/api-inference-post-result-api-inference-job-id-result-post; https://docs.xcelsior.ca/api-reference/api-reference/admin/api-admin-verification-queue-api-admin-verification-queue-get
